location	feature	gene	median_WT	median_KO	rratio	pvals
chr1:4491927:4496354	gene	Sox17	2.38893727571	1.564392891097	-0.417139145895807	0.00368457838555235
chr1:13114427:13126163	gene	Prdm14	2.65515440559	1.544365460515	-0.529007591577483	0.0485857184970184
chr1:13140104:13371429	gene	Ncoa2	7.694301694595	2.390332695798	-1.05189118285731	0.0383508774307654
chr1:13140104:13373083	gene	Ncoa2	7.694301694595	2.390332695798	-1.05189118285731	0.0383508774307654
chr1:13140158:13373083	gene	Ncoa2	7.694301694595	2.390332695798	-1.05189118285731	0.0383508774307654
chr1:20891621:20937756	gene	Paqr8	2.65347123459	1.388136654598	-0.626154052884244	0.013020971256113
chr1:33746483:33756750	gene	Bag2	2.13837023201	1.840859505448	-0.149531817055657	0.0335980892451184
chr1:33909224:34307662	gene	Dst	2.74112732505	1.7604416099115	-0.435708407138671	0.0155515479974882
chr1:33909224:34307662	gene	Dst	2.39554786466	1.6288322243245	-0.381035400922566	0.000694745472498939
chr1:33909224:34307662	gene	Dst	4.22884171563	2.03480210681	-0.700563336938055	0.0170177176145323
chr1:34012824:34307662	gene	Dst	4.22884171563	2.03480210681	-0.700563336938055	0.0170177176145323
chr1:36069399:36105446	gene	Hs6st1	2.470219935735	1.6449316954255	-0.401097366162794	0.00328984352351633
chr1:36549638:36557381	gene	Sema4c	2.240972577295	1.689687878725	-0.280504869213865	0.00750748473842825
chr1:36549638:36556557	gene	Sema4c	2.240972577295	1.689687878725	-0.280504869213865	0.0157191903314471
chr1:37612675:37718811	gene	2010300C02Rik	2.10799629813	1.594103730203	-0.277622194967216	0.0354654608515196
chr1:37612675:37718811	gene	2010300C02Rik	4.15737027263	2.27492666389	-0.585309921888786	0.0161020778327541
chr1:37612675:37718811	gene	2010300C02Rik	2.70994077181	1.786761576739	-0.410602758872351	0.0360625730862304
chr1:37612675:37718811	gene	2010300C02Rik	2.5259091785	1.703681258615	-0.388797890533269	0.00145814802309226
chr1:38176990:38626244	gene	Aff3	2.1157699976	1.747512604232	-0.190644812364164	0.0120480527016295
chr1:39901912:40025310	gene	Map4k4	1.7920984571945	1.377136619851	-0.261868764705423	2.65926717907973e-05
chr1:42649199:42693825	gene	Pantr1	1.81682802338	1.3142469912475	-0.321027781055761	0.0119204233580737
chr1:51750757:51914978	gene	Myo1b	3.379101731975	1.8492753271555	-0.585201253665479	0.0327666904077564
chr1:53807873:54194034	gene	Hecw2	3.698618554795	2.1632059443495	-0.523868502262251	0.0293349451929213
chr1:53931814:54194034	gene	Hecw2	3.698618554795	2.1632059443495	-0.523868502262251	0.0293349451929213
chr1:58279325:58378264	gene	Aox2	3.04496430351	2.55715772221	-0.174150644723704	0.047885573519323
chr1:59517263:59633509	gene	Gm973	4.30223812159	2.0327556533	-0.716490828226396	0.0299191044209455
chr1:63201357:63313575	gene	Zdbf2	2.387925297595	1.745549706951	-0.31081624538071	0.00441005439168435
chr1:64731557:64736750	gene	Fzd5	2.36267025377	1.703552416535	-0.324191708461239	0.000112645217483762
chr1:69532209:69684960	gene	Ikzf2	2.90564627042	1.226185668572	-0.812937518585386	0.0106090876277462
chr1:72584250:72635790	gene	Smarcal1	4.325623554175	2.189958586254	-0.655556148903184	0.04523998624347
chr1:72859064:72873865	gene	Igfbp5	4.48872589943	2.25626175655	-0.66196241023532	0.000595387103245216
chr1:73619380:73863466	gene	6030407O03Rik	2.588135650705	1.6040288623815	-0.469498172245605	0.0294490800476335
chr1:73911230:74123449	gene	Tns1	2.27103618976	1.701942466064	-0.286482145008136	0.0322813099684092
chr1:73911230:74123447	gene	Tns1	2.27103618976	1.701942466064	-0.286482145008136	0.0322813099684092
chr1:74286033:74352692	gene	Pnkd	1.915290003248	1.530465684576	-0.223361348589991	0.0435446280038654
chr1:74410383:74434560	gene	Vil1	3.19028510577	2.61821910428	-0.196975324731692	0.0229850034319356
chr1:74566127:74587028	gene	Zfp142	4.33074468471	2.10699298112	-0.690848810256172	0.0439046253796442
chr1:74739921:74747955	gene	Prkag3	4.630299494835	2.582900739965	-0.567681109139976	0.0115745440777897
chr1:75172640:75179283	gene	Abcb6	5.06794993639	2.741849371375	-0.595687667083133	0.00931761793971938
chr1:75181860:75191010	gene	Atg9a	4.26010029867	2.53928337398	-0.506168502187001	0.035744456990185
chr1:75309564:75316637	gene	Dnpep	5.10544257032	2.82154800551	-0.57623244104106	0.0334232419490801
chr1:75309564:75316017	gene	Dnpep	5.292290448	2.96709483908	-0.563043260024995	0.0260166191338105
chr1:75376296:75431306	gene	Speg	2.299316057595	1.9312605819555	-0.173997781862005	0.0384492311157294
chr1:75386609:75431304	gene	Speg	2.299316057595	1.9312605819555	-0.173997781862005	0.0384492311157294
chr1:75486824:75505452	gene	Obsl1	2.95189933047	1.723798877893	-0.525312112907718	0.0162231403281875
chr1:75547265:75558431	gene	Slc4a3	2.78578159146	1.914837974764	-0.370565456074816	0.00264884834148691
chr1:77368184:77514088	gene	Epha4	1.946877480916	1.6351017994605	-0.174080114401292	0.0397712701244695
chr1:78102266:78196136	gene	Pax3	1.6079881627785	1.32355967637	-0.194046627935033	0.0273364066193627
chr1:82234104:82290439	gene	Irs1	1.932313052701	1.562764603822	-0.211467947322599	0.0132430648972465
chr1:82451722:82585849	gene	Col4a4	4.29908017892	2.555834878255	-0.508611787637063	0.0166247852864802
chr1:86588099:86605500	gene	Cops7b	2.97777436048	2.40089885063	-0.214504762497348	0.0377220356140811
chr1:87148654:87155136	gene	Ecel1	2.21823485278	1.405553551852	-0.448525802383613	0.00081502481168169
chr1:87148654:87155356	gene	Ecel1	2.144921281415	1.406276007015	-0.41599788150692	0.000491000843656336
chr1:87184492:87187404	gene	Prss56	1.9868717073605	1.6523892666615	-0.183818881408409	0.00792528773845779
chr1:87265363:87309791	gene	Efhd1	1.884955259654	1.399435571599	-0.295652809303315	0.0108855551887408
chr1:87477828:87572870	gene	Ngef	2.03130959822	1.74587050176	-0.15113872725397	0.0183092782434231
chr1:87477828:87509362	gene	Ngef	2.03130959822	1.74587050176	-0.15113872725397	0.0183092782434231
chr1:87621311:87719510	gene	Inpp5d	5.13900203765	2.82060491827	-0.582540603378834	0.00944519490491106
chr1:89071461:89152793	gene	Sh3bp4	2.23136074743	1.605479280491	-0.326248403573988	0.0146356402381301
chr1:89455810:89894282	gene	Agap1	2.53462411694	1.582748520134	-0.462370390396555	0.0444056279417679
chr1:89455810:89894282	gene	Agap1	4.68926189198	1.753544153279	-0.911316503423621	0.0428723924887309
chr1:89455810:89894282	gene	Agap1	2.3349938211	1.6873161526455	-0.322042643496913	0.0365935875022749
chr1:89455810:89894282	gene	Agap1	2.08517346083	1.641291868465	-0.23823197219923	0.0230184001069006
chr1:89455810:89894282	gene	Agap1	3.348602220205	1.908436411286	-0.547900028845913	0.0263223917161348
chr1:91054443:91116322	gene	Lrrfip1	2.26791711604	1.447566921067	-0.441584561677596	0.0159709720993437
chr1:91054443:91127944	gene	Lrrfip1	2.26791711604	1.447566921067	-0.441584561677596	0.0159709720993437
chr1:91323074:91347303	gene	Espnl	2.52480311304	1.7922244096915	-0.339390332580033	0.0016752311530018
chr1:91416981:91458328	gene	Per2	2.73549225535	1.703673140416	-0.464870768689147	0.0109527207293029
chr1:92832685:92859196	gene	Gpc1	2.50170325063	1.790953031836	-0.331147043706791	0.0060469570705177
chr1:93016454:93100874	gene	Kif1a	1.857182663566	1.538164401633	-0.187914964689657	0.0349763823607828
chr1:93016454:93081480	gene	Kif1a	1.857182663566	1.538164401633	-0.187914964689657	0.0349763823607828
chr1:93686693:93694762	gene	Bok	3.121192788695	2.088293853895	-0.396545381786975	0.0437463881951022
chr1:118835060:119052619	gene	Gli2	3.65189649009	1.9919654475225	-0.588225247504794	0.0342652993906302
chr1:120007979:120062532	gene	Sctr	2.221877577014	1.9530983739245	-0.128757246148487	0.0345437675579017
