location	feature	gene	median_WT	median_KO	rratio	pvals
chr1:4491927:4496354	gene	Sox17	1.3067048469605	2.15972619908	0.492161154103357	0.000132440725402448
chr1:4910575:5069285	gene	Rgs20	1.205997900157	1.410745492097	0.156490386138807	0.0160116112088642
chr1:10994464:11302682	gene	Prex2	1.673339423818	3.54536711851	0.717429761381797	0.00164169831164869
chr1:11264962:11302682	gene	Prex2	1.673339423818	3.54536711851	0.717429761381797	0.00164169831164869
chr1:12693429:12859372	gene	Sulf1	1.416510330836	1.90523325905	0.294256865401687	0.034944175108568
chr1:12719544:12859372	gene	Sulf1	1.416510330836	1.90523325905	0.294256865401687	0.034944175108568
chr1:13140104:13371429	gene	Ncoa2	2.174874877542	2.90166370468	0.286332435129404	0.00487911006620339
chr1:13140104:13373083	gene	Ncoa2	2.174874877542	2.90166370468	0.286332435129404	0.00487911006620339
chr1:13140158:13373083	gene	Ncoa2	2.174874877542	2.90166370468	0.286332435129404	0.00487911006620339
chr1:13565692:13588910	gene	Tram1	1.6539836788735	2.636855926995	0.458125839417183	0.0174506110346327
chr1:19209913:19237845	gene	Tfap2b	1.1821494806575	1.650241594331	0.330527883530632	0.0287041354791125
chr1:19213053:19237845	gene	Tfap2b	1.1821494806575	1.650241594331	0.330527883530632	0.0287041354791125
chr1:20804013:20819213	gene	Mcm3	1.395529880239	1.494213814399	0.0682994373121123	0.044124614904826
chr1:20891621:20937756	gene	Paqr8	1.546251362346	2.16642031875	0.334082304967469	0.00516575531665252
chr1:22469190:22804724	gene	Rims1	1.293163692391	2.19506150573	0.51710985507749	0.00950215760090235
chr1:24178609:24251738	gene	Col9a1	1.508792485457	1.9371177489235	0.248599199824196	0.0426311737996639
chr1:24178609:24251738	gene	Col9a1	1.138403096762	2.13988874015	0.610980164799088	0.000315071133992342
chr1:24196202:24251738	gene	Col9a1	1.508792485457	1.9371177489235	0.248599199824196	0.0426311737996639
chr1:24196202:24251738	gene	Col9a1	1.138403096762	2.13988874015	0.610980164799088	0.000315071133992342
chr1:24258682:24586437	gene	Col19a1	1.50352180043	2.11062280809	0.33595833782014	0.0480841053273739
chr1:33720895:33741564	gene	Rab23	1.8588654043915	2.60255952123	0.33338860531645	0.00639063667656838
chr1:33721418:33741564	gene	Rab23	1.8588654043915	2.60255952123	0.33338860531645	0.00639063667656838
chr1:33762540:33813595	gene	Zfp451	1.954599344296	2.74830091404	0.337537062725132	0.0409288805710414
chr1:33909224:34307662	gene	Dst	1.1808990813825	2.17984452837	0.594478819561643	0.0361316003787541
chr1:33909224:34307662	gene	Dst	1.687839810094	2.15919829144	0.245050071720395	0.0067478860049549
chr1:33909224:34307662	gene	Dst	1.6899543507985	2.806844029355	0.496748835120499	0.0271878695061543
chr1:33909224:34307662	gene	Dst	1.280495079039	2.51292153196	0.649771211180751	0.00812957041636137
chr1:33909224:34307662	gene	Dst	1.554302441895	2.15462949978	0.323719640762071	0.00121502173996273
chr1:33909224:34307662	gene	Dst	1.7080669617945	2.491704149385	0.373180902885165	0.0415619596348436
chr1:34012824:34307662	gene	Dst	1.6899543507985	2.806844029355	0.496748835120499	0.0271878695061543
chr1:34012824:34307662	gene	Dst	1.280495079039	2.51292153196	0.649771211180751	0.00812957041636137
chr1:34012824:34307662	gene	Dst	1.554302441895	2.15462949978	0.323719640762071	0.00121502173996273
chr1:34012824:34307662	gene	Dst	1.7080669617945	2.491704149385	0.373180902885165	0.0415619596348436
chr1:34580692:34589944	gene	Amer3	1.684041569024	2.55161801521	0.409653528066938	0.0117975764545397
chr1:36069399:36105446	gene	Hs6st1	1.358583315208	1.8867151332855	0.325475038095596	0.0128331127972813
chr1:36069399:36105446	gene	Hs6st1	1.780979174861	2.10056707243	0.1646704056622	0.0237824051542284
chr1:36308732:36323029	gene	Arid5a	1.488899391602	2.64934493449	0.560839550033954	0.00398729506082475
chr1:36472596:36507776	gene	Cnnm4	1.239977543323	1.599249949346	0.253077576172149	0.0405842928537584
chr1:36549638:36557381	gene	Sema4c	1.4893597172995	1.891728334219	0.238011321082744	0.00812762220239956
chr1:36549638:36556557	gene	Sema4c	1.4893597172995	1.879631274961	0.231684536146319	0.0315147497674328
chr1:36700201:36708925	gene	Actr1b	1.6604221478085	2.29620164031	0.321374751074746	0.0355361256921941
chr1:36715537:36756960	gene	4933424G06Rik	1.305336824861	1.980897760051	0.411145898282298	0.0181639526008323
chr1:37300837:37409740	gene	Inpp4a	1.745825297288	2.30400964197	0.275657824604708	0.00170041911770656
chr1:37370216:37403442	gene	Inpp4a	1.745825297288	2.30400964197	0.275657824604708	0.00170041911770656
chr1:37440339:37535404	gene	Mgat4a	1.8468279771035	2.35757958549	0.242960084522082	0.0428537013939142
chr1:37440339:37535404	gene	Mgat4a	2.12023146908	2.82035075415	0.283415700189393	0.00177640737437518
chr1:37440339:37535404	gene	Mgat4a	1.54041614629	2.45722835894	0.458676208677666	0.00148801061481423
chr1:37440339:37540016	gene	Mgat4a	1.8468279771035	2.35757958549	0.242960084522082	0.0428537013939142
chr1:37440339:37540016	gene	Mgat4a	2.12023146908	2.82035075415	0.283415700189393	0.00177640737437518
chr1:37440339:37540016	gene	Mgat4a	1.54041614629	2.45722835894	0.458676208677666	0.00148801061481423
chr1:37612675:37718811	gene	2010300C02Rik	1.802303112761	2.635820978225	0.375617196985054	0.00282092941682811
chr1:37612675:37718811	gene	2010300C02Rik	1.696925104794	2.67000184269	0.445657438101472	0.0448608526317588
chr1:37612675:37718811	gene	2010300C02Rik	1.505857604939	1.994852353838	0.27936890211255	0.00817476406834365
