name_comb,median_WT,median_KO,rratio,pvals
"chr1:4491927:4496354:-:NM_011441||8:0||gene:1000:1000||Sox17:-:4490927:4497354||4491931, 4492229, 4492308, 4492403, 4492481, 4492561, 4493614||Neil1_vs_WT||chr1:4491927:4496354:-:NM_011441||9:0||gene:1000:1000||Sox17:-:4490927:4497354||4491931, 4492229, 4492308, 4492403, 4492481, 4492561, 4493614||",2.3889372757099996,1.564392891097,-0.417139145895807,0.003684578385552348
"chr1:13114427:13126163:-:NM_001081209||6:0||gene:1000:1000||Prdm14:-:13113427:13127163||13125118, 13125225, 13125378, 13125597, 13126132||Neil1_vs_WT||chr1:13114427:13126163:-:NM_001081209||6:0||gene:1000:1000||Prdm14:-:13113427:13127163||13125118, 13125225, 13125378, 13125597, 13126132||",2.6551544055900003,1.544365460515,-0.529007591577483,0.04858571849701842
"chr1:13140104:13371429:-:NM_001302702||10:0||gene:1000:1000||Ncoa2:-:13139104:13372429||13259144, 13259524, 13260128, 13261862, 13263897, 13265190||Neil1_vs_WT||chr1:13140104:13371429:-:NM_001302702||13:0||gene:1000:1000||Ncoa2:-:13139104:13372429||13259144, 13259524, 13260128, 13261862, 13263897, 13265190||",7.694301694595,2.390332695798,-1.05189118285731,0.03835087743076537
"chr1:13140104:13373083:-:NM_008678||10:0||gene:1000:1000||Ncoa2:-:13139104:13374083||13259144, 13259524, 13260128, 13261862, 13263897, 13265190||Neil1_vs_WT||chr1:13140104:13373083:-:NM_008678||13:0||gene:1000:1000||Ncoa2:-:13139104:13374083||13259144, 13259524, 13260128, 13261862, 13263897, 13265190||",7.694301694595,2.390332695798,-1.05189118285731,0.03835087743076537
"chr1:13140158:13373083:-:NM_001077695||10:0||gene:1000:1000||Ncoa2:-:13139158:13374083||13259144, 13259524, 13260128, 13261862, 13263897, 13265190||Neil1_vs_WT||chr1:13140158:13373083:-:NM_001077695||13:0||gene:1000:1000||Ncoa2:-:13139158:13374083||13259144, 13259524, 13260128, 13261862, 13263897, 13265190||",7.694301694595,2.390332695798,-1.05189118285731,0.03835087743076537
"chr1:20891621:20937756:+:NM_028829||7:0||gene:1000:1000||Paqr8:+:20890621:20938756||20905240, 20905540, 20907737, 20907919, 20909499||Neil1_vs_WT||chr1:20891621:20937756:+:NM_028829||9:0||gene:1000:1000||Paqr8:+:20890621:20938756||20905240, 20905540, 20907737, 20907919, 20909499||",2.65347123459,1.388136654598,-0.6261540528842438,0.013020971256113024
"chr1:33746483:33756750:-:NM_145392||17:0||gene:1000:1000||Bag2:-:33745483:33757750||33746590, 33746788, 33746969, 33747822, 33747864, 33748866, 33748888, 33749469, 33752580, 33754387, 33755274, 33755442, 33755863||Neil1_vs_WT||chr1:33746483:33756750:-:NM_145392||18:0||gene:1000:1000||Bag2:-:33745483:33757750||33746590, 33746788, 33746969, 33747822, 33747864, 33748866, 33748888, 33749469, 33752580, 33754387, 33755274, 33755442, 33755863||",2.13837023201,1.8408595054480001,-0.14953181705565702,0.03359808924511838
"chr1:33909224:34307662:+:NM_001276764||10:0||gene:1000:1000||Dst:+:33908224:34308662||33927193, 33927812, 33928304, 33929905, 33929945, 33930240, 33930680||Neil1_vs_WT||chr1:33909224:34307662:+:NM_001276764||9:0||gene:1000:1000||Dst:+:33908224:34308662||33927193, 33927812, 33928304, 33929905, 33929945, 33930680||",2.74112732505,1.7604416099115,-0.4357084071386712,0.015551547997488192
"chr1:33909224:34307662:+:NM_001276764||12:0||gene:1000:1000||Dst:+:33908224:34308662||33963492, 33965062, 33965410, 33966852, 33968758, 33968848, 33970486, 33971154||Neil1_vs_WT||chr1:33909224:34307662:+:NM_001276764||12:0||gene:1000:1000||Dst:+:33908224:34308662||33963492, 33965062, 33965410, 33966852, 33968758, 33968848, 33970486, 33971154||",2.3955478646599997,1.6288322243245,-0.3810354009225659,0.0006947454724989389
"chr1:33909224:34307662:+:NM_001276764||19:0||gene:1000:1000||Dst:+:33908224:34308662||34246797, 34247671, 34248077, 34250632, 34251327, 34252010, 34252776, 34256929, 34259745||Neil1_vs_WT||chr1:33909224:34307662:+:NM_001276764||23:0||gene:1000:1000||Dst:+:33908224:34308662||34246797, 34247671, 34248077, 34250632, 34251327, 34252010, 34252776, 34256929, 34259745||",4.228841715630001,2.03480210681,-0.7005633369380551,0.017017717614532333
