name_comb,median_WT,median_KO,rratio,pvals
"chr1:13140104:13371429:-:NM_001302702||11:0||gene:1000:1000||Ncoa2:-:13139104:13372429||13172323, 13177887, 13179041, 13181459, 13181953, 13183867||Neil1_vs_WT||chr1:13140104:13371429:-:NM_001302702||20:0||gene:1000:1000||Ncoa2:-:13139104:13372429||13172323, 13172628, 13174191, 13174579, 13175034, 13175045, 13177887, 13179041, 13180573, 13181459, 13181953, 13182556, 13182668, 13183254, 13183867||",1.497033347193,2.9380073314499997,0.6498131984204927,0.002462272395788596
"chr1:13140104:13371429:-:NM_001302702||10:0||gene:1000:1000||Ncoa2:-:13139104:13372429||13257511, 13260619, 13260652, 13263108||Neil1_vs_WT||chr1:13140104:13371429:-:NM_001302702||13:0||gene:1000:1000||Ncoa2:-:13139104:13372429||13257511, 13258759, 13260619, 13260652, 13263108, 13264891, 13265581||",1.7667723274849998,2.44303290405,0.3212787952750101,0.03431811164199383
"chr1:13140104:13373083:-:NM_008678||11:0||gene:1000:1000||Ncoa2:-:13139104:13374083||13172323, 13177887, 13179041, 13181459, 13181953, 13183867||Neil1_vs_WT||chr1:13140104:13373083:-:NM_008678||20:0||gene:1000:1000||Ncoa2:-:13139104:13374083||13172323, 13172628, 13174191, 13174579, 13175034, 13175045, 13177887, 13179041, 13180573, 13181459, 13181953, 13182556, 13182668, 13183254, 13183867||",1.497033347193,2.9380073314499997,0.6498131984204927,0.002462272395788596
"chr1:13140104:13373083:-:NM_008678||10:0||gene:1000:1000||Ncoa2:-:13139104:13374083||13257511, 13260619, 13260652, 13263108||Neil1_vs_WT||chr1:13140104:13373083:-:NM_008678||13:0||gene:1000:1000||Ncoa2:-:13139104:13374083||13257511, 13258759, 13260619, 13260652, 13263108, 13264891, 13265581||",1.7667723274849998,2.44303290405,0.3212787952750101,0.03431811164199383
"chr1:13140158:13373083:-:NM_001077695||11:0||gene:1000:1000||Ncoa2:-:13139158:13374083||13172323, 13177887, 13179041, 13181459, 13181953, 13183867||Neil1_vs_WT||chr1:13140158:13373083:-:NM_001077695||20:0||gene:1000:1000||Ncoa2:-:13139158:13374083||13172323, 13172628, 13174191, 13174579, 13175034, 13175045, 13177887, 13179041, 13180573, 13181459, 13181953, 13182556, 13182668, 13183254, 13183867||",1.497033347193,2.9380073314499997,0.6498131984204927,0.002462272395788596
"chr1:13140158:13373083:-:NM_001077695||10:0||gene:1000:1000||Ncoa2:-:13139158:13374083||13257511, 13260619, 13260652, 13263108||Neil1_vs_WT||chr1:13140158:13373083:-:NM_001077695||13:0||gene:1000:1000||Ncoa2:-:13139158:13374083||13257511, 13258759, 13260619, 13260652, 13263108, 13264891, 13265581||",1.7667723274849998,2.44303290405,0.3212787952750101,0.03431811164199383
"chr1:13565692:13588910:-:NM_028173||6:0||gene:1000:1000||Tram1:-:13564692:13589910||13573529, 13577678||Neil1_vs_WT||chr1:13565692:13588910:-:NM_028173||12:0||gene:1000:1000||Tram1:-:13564692:13589910||13567656, 13568083, 13569506, 13570234, 13571269, 13572403, 13573529, 13577678||",1.9185448498655,2.38773731533,0.21791069301340088,0.003360389893972666
"chr1:19209913:19237845:+:NM_009334||10:0||gene:1000:1000||Tfap2b:+:19208913:19238845||19233789, 19234188, 19236071, 19236804, 19237500||Neil1_vs_WT||chr1:19209913:19237845:+:NM_009334||11:0||gene:1000:1000||Tfap2b:+:19208913:19238845||19233789, 19234188, 19235027, 19236071, 19236804, 19237500||",1.287939671768,1.4447405459575,0.11475976821028147,0.019392039620351895
"chr1:19213053:19237845:+:NM_001025305||10:0||gene:1000:1000||Tfap2b:+:19212053:19238845||19233789, 19234188, 19236071, 19236804, 19237500||Neil1_vs_WT||chr1:19213053:19237845:+:NM_001025305||11:0||gene:1000:1000||Tfap2b:+:19212053:19238845||19233789, 19234188, 19235027, 19236071, 19236804, 19237500||",1.287939671768,1.4447405459575,0.11475976821028147,0.019392039620351895
"chr1:20891621:20937756:+:NM_028829||5:0||gene:1000:1000||Paqr8:+:20890621:20938756||20918978, 20919647, 20921143, 20921173, 20923171||Neil1_vs_WT||chr1:20891621:20937756:+:NM_028829||5:0||gene:1000:1000||Paqr8:+:20890621:20938756||20918978, 20919647, 20921143, 20921173, 20923171||",1.221954838242,1.68079066953,0.3161392068712074,0.0009523819062902515
