location	feature	gene	median_WT	median_KO	rratio	pvals
chr1:12990135:12992135	TSS	Slco5a1	2.27671797154	1.523425169098	-0.396454962123101	0.0416409303594755
chr1:13373083:13375083	TSS	Ncoa2	1.704694683218	1.49367961097	-0.131951455857716	0.0400622545933743
chr1:15891722:15893722	TSS	Sbspon	2.70669050644	1.6341671850905	-0.494152721680839	0.00635556366738431
chr1:16103433:16105433	TSS	Rpl7	2.48307603296	1.5750418609	-0.447514929733249	0.0480435942893382
chr1:33837914:33839914	TSS	Gm15455	11.0689259218	3.51357860162	-1.03622080940155	0.00211807269987678
chr1:34010824:34012824	TSS	Dst	2.51831156544	1.673447323372	-0.403107270469674	0.00319756347007357
chr1:36067399:36069399	TSS	Hs6st1	2.56119138774	1.637113640217	-0.440214677766127	0.00193309750623636
chr1:37996208:37998208	TSS	Txndc9	2.05347404455	1.689899327149	-0.194249774895409	0.0379026644193916
chr1:38128662:38130662	TSS	Rev1	2.21171175432	1.5829312088705	-0.331404325281147	0.000655973909612218
chr1:39576347:39578347	TSS	Rnf149	2.3190791638	1.782708739535	-0.26153006294104	0.00601438195707974
chr1:42696145:42698145	TSS	Pou3f3	2.33762768045	1.724342949727	-0.301964138375011	0.0148962416435378
chr1:43933006:43935006	TSS	Tpp2	2.346861104425	2.0229913371635	-0.148229154915706	0.0356661147992647
chr1:44117773:44119773	TSS	Kdelc1	1.943933883267	1.567330187519	-0.214511747425306	0.00595903426837167
chr1:52118621:52120621	TSS	Stat1	1.965010991667	1.416743704088	-0.32425018187583	0.0251429155666281
chr1:52726318:52728318	TSS	Mfsd6	2.29583310883	1.339660785995	-0.526020590597651	0.0206856269370633
chr1:52844045:52846045	TSS	Hibch	2.15283645264	1.562151753768	-0.318000847406797	0.0320538768521623
chr1:55051769:55053769	TSS	Coq10b	2.54715803603	1.686441262852	-0.406612299565193	0.0425722368202066
chr1:55086932:55088932	TSS	Hspd1	2.094964754469	1.6296595950685	-0.249853470167148	0.0233982902145763
chr1:55087147:55089147	TSS	Hspe1	2.094964754469	1.6296595950685	-0.249853470167148	0.0233982902145763
chr1:57405674:57407674	TSS	Tyw5	2.19405277286	1.663917154081	-0.274826205915683	0.0294605821655299
chr1:57405547:57407547	TSS	9430016H08Rik	2.19405277286	1.663917154081	-0.274826205915683	0.0294605821655299
chr1:58651640:58653640	TSS	Gm20257	2.30310966574	1.307672328809	-0.551369392244537	0.0163831140452374
chr1:59255906:59257906	TSS	Cdk15	1.690579623041	1.438684549338	-0.160993166333732	0.0190395202879739
chr1:62702316:62704316	TSS	Nrp2	1.754960461755	1.400370766433	-0.224755925561342	0.0268789655352421
chr1:64120389:64122389	TSS	Klf7	2.15848723015	1.517766930645	-0.348572362780512	0.0168355054000495
chr1:70724714:70726714	TSS	Vwc2l	2.02783397147	1.484362087693	-0.309476962346183	0.0122564069412376
chr1:72211307:72213307	TSS	Mreg	2.52814679436	1.621287767098	-0.437100050057594	0.000669065448275
chr1:72823479:72825479	TSS	Igfbp2	2.09489892403	1.661704393367	-0.230630968490528	0.0320256765993264
chr1:74283738:74285738	TSS	Aamp	2.238484725285	1.54947649151	-0.363788430948071	0.0145826144041556
chr1:74284033:74286033	TSS	Pnkd	2.1644585322	1.521132778795	-0.34910314200373	0.0386085785308021
chr1:74587028:74589028	TSS	Zfp142	2.73460898329	1.916255947801	-0.351914341789767	0.0104695720080963
chr1:74587360:74589360	TSS	Bcs1l	2.73460898329	1.916255947801	-0.351914341789767	0.0104695720080963
chr1:74892143:74894143	TSS	Cryba2	2.173748914415	1.606526097446	-0.300096059249277	0.0299533307762104
chr1:74950651:74952651	TSS	Ihh	2.43065711278	1.694669299157	-0.35681434152379	0.0116810987349551
chr1:75191010:75193010	TSS	Atg9a	2.58680306834	1.38269054538	-0.606683189411442	0.00890464222596228
chr1:75191159:75193159	TSS	Ankzf1	2.58680306834	1.38269054538	-0.606683189411442	0.00890464222596228
