location	feature	gene	median_WT	median_KO	rratio	pvals
chr1:20889621:20891621	  TSS	  Paqr8	2.06718046101	1.420249127579	-0.371007538358787	0.0437804513265235
chr1:118310132:118312132	  TSS	  Tsn	3.50138344493	1.759525895934	-0.662188772372928	0.0356866373210563
chr1:162477030:162479030	  TSS	  Dnm3	3.7206659801	2.14324479201	-0.538009955946993	0.0353317479678906
chr1:162477034:162479034	  TSS	  Dnm3	3.7206659801	2.14324479201	-0.538009955946993	0.0353317479678906
chr1:171017925:171019925	  TSS	  Fcgr4	1.825749938378	1.568255461123	-0.15173486600396	0.0409828820191036
chr2:49786685:49788685	  TSS	  Lypd6b	2.47638997514	1.649424228852	-0.400873963489609	0.00214253852445673
chr2:119350241:119352241	  TSS	  Chac1	1.72162975913	1.356189384022	-0.237467088292753	0.0262683820125163
chr2:154602673:154604673	  TSS	  Pxmp4	2.55763434984	1.694296531861	-0.406092122378818	0.0138310764147165
chr2:166272907:166274907	  TSS	  Gm11468	2.63499202545	2.11197840236	-0.220356806954574	0.0371759581772504
chr3:30854949:30856949	  TSS	  Gpr160	2.46232012748	1.746451956196	-0.340179110225779	0.0302220091607584
chr3:84039161:84041161	  TSS	  D930015E06Rik	1.942690734793	1.41296088114	-0.315723987041912	0.0246980656094994
chr3:95159419:95161419	  TSS	  Sema6c	1.535414142908	1.375984672889	-0.109520873027735	0.0440015479103673
chr3:132084291:132086291	  TSS	  Dkk2	2.13126077265	1.3332496521505	-0.460677569209769	0.00341085093681729
chr4:33131555:33133555	  TSS	  Gabrr1	2.28620253654	1.740695404019	-0.270931690136291	0.0177439047927436
chr4:34686438:34688438	  TSS	  Slc35a1	2.16625806482	1.663578321206	-0.262507163725394	0.016840733055831
chr4:138756598:138758598	  TSS	  Pla2g2f	1.994726008785	1.396200634107	-0.353015819986916	0.0107718316753512
chr4:150651174:150653174	  TSS	  Slc45a1	2.93413011784	2.1628226704	-0.30265434250033	0.0141057076558624
chr5:65862568:65864568	  TSS	  Rhoh	2.47538800849	1.685153759611	-0.379870840349567	0.0116131301027977
chr5:120748848:120750848	  TSS	  Oas2	2.041228456	1.392830858553	-0.377627488668698	0.0495453293033857
chr5:136197954:136199954	  TSS	  Prkrip1	1.855517991134	1.404725724652	-0.276538998786672	0.0185956598698871
chr5:139483491:139485491	  TSS	  Zfand2a	3.13243678196	1.476295473941	-0.718697123660627	0.038982777156154
chr6:21984909:21986909	  TSS	  Cped1	2.708245559	1.842882883491	-0.380284883823387	0.0446466750313277
chr6:88626448:88628448	  TSS	  Kbtbd12	2.7280549995	1.803732947124	-0.407928201082128	0.024344815526184
chr7:13033777:13035777	  TSS	  Chmp2a	1.907004012178	1.559660455185	-0.20039064078054	0.0266331814789195
chr7:28451237:28453237	  TSS	  Lrfn1	1.902452476644	1.590248390054	-0.178775164839786	0.0393179387189409
chr7:101301088:101303088	  TSS	  Atg16l2	2.19325253199	1.558414590488	-0.338429781095656	0.0100858553965174
chr7:139893695:139895695	  TSS	  Kndc1	1.83393474821	1.571005482757	-0.154439871256318	0.0407481817373575
chr8:106602367:106604367	  TSS	  Cdh1	1.913036290194	1.547526623387	-0.211242896566079	0.0339019377407121
chr8:119777416:119779416	  TSS	  Tldc1	2.35338230553	1.71510144799	-0.313768419002665	0.0159437278801413
chr9:44395926:44397926	  TSS	  Slc37a4	1.946163855218	1.506153350753	-0.254907343800259	0.0299810964366785
chr9:44396094:44398094	  TSS	  Slc37a4	1.946163855218	1.506153350753	-0.254907343800259	0.0299810964366785
chr10:70654963:70656963	  TSS	  D630013N20Rik	3.52451029254	2.20310709734	-0.461414618069551	0.0307741196366564
chr10:78573499:78575499	  TSS	  Ilvbl	1.7679754969	1.357561897693	-0.262619541789513	0.0185138311204862
chr10:79668409:79670409	  TSS	  Tpgs1	1.856549576716	1.505286861131	-0.208970734941499	0.0227107686998473
chr10:121364089:121366089	  TSS	  Gns	1.739184337991	1.359436354922	-0.245107756452759	0.0221068095395865
chr11:3192463:3194463	  TSS	  Sfi1	9.07497723179	1.351860153979	-1.48139206397365	0.0371270702035436
chr11:67964642:67966642	  TSS	  Cfap52	2.15364623881	1.447716876218	-0.392034538059355	0.0413770399546384
chr11:70014428:70016428	  TSS	  Acadvl	2.19777669474	1.587249336759	-0.322601405063103	0.000783063592740735
chr11:72041501:72043501	  TSS	  Fam64a	1.626221737333	1.412051275828	-0.14098170939693	0.0112935970364478
chr11:72206553:72208553	  TSS	  Txndc17	1.938003225974	1.58023954712	-0.203376345481342	0.0195867459743367
chr11:97684951:97686951	  TSS	  Cisd3	1.763663445667	1.55122263974	-0.128173819825797	0.0330476455304127
chr11:100095224:100097224	  TSS	  Krt35	2.438655697975	1.483840068149	-0.486840872116223	0.042149361876676
chr11:101424084:101426084	  TSS	  Rundc1	1.869194760952	1.632059288705	-0.135457449750172	0.046709488732468
chr11:102144512:102146512	  TSS	  Nags	1.897715381776	1.539126841649	-0.20867326273107	0.0247903013288173
chr11:113708526:113710526	  TSS	  Cpsf4l	2.43625924095	1.501304625735	-0.474889879565118	0.0182361145962028
chr11:113709017:113711017	  TSS	  Cpsf4l	2.43625924095	1.501304625735	-0.474889879565118	0.0182361145962028
chr11:118453995:118455995	  TSS	  Gm11747	2.59895218138	1.658716481294	-0.441666918954417	0.0391214413940707
chr12:84641554:84643554	  TSS	  Vrtn	1.524690078217	1.343892234705	-0.126053795073313	0.0101323719083514
chr13:24603767:24605767	  TSS	  Gm11346	1.983566308715	1.613903900239	-0.205512422343858	0.0485393943206241
chr13:30544316:30546316	  TSS	  Uqcrfs1	2.83672434678	1.763193490084	-0.466760883463032	0.0174132527289951
chr13:58805568:58807568	  TSS	  Ntrk2	1.600796704808	1.493680368459	-0.0692306543644298	0.0247931372343686
chr13:69611015:69613015	  TSS	  Nsun2	1.658505107675	1.433735196242	-0.145376742647251	0.042976213103544
