location	feature	gene	median_WT	median_KO	rratio	pvals
chr1:36781820:36783820	  TES	  Zap70	1.238342273335	1.511820139788	0.198881247993239	0.0363314645022933
chr1:62817692:62819692	  TES	  Nrp2	1.922440779355	3.146328486365	0.482913166037023	0.00346573798570056
chr1:65047556:65049556	  TES	  Cryge	1.5895555027375	2.35425727446	0.387798211996211	0.02071630390009
chr1:68038965:68040965	  TES	  Erbb4	1.350081468243	1.661689605228	0.206926840973925	0.0317004580710567
chr1:72851471:72853471	  TES	  Igfbp2	1.584236744924	2.96325344263	0.60649573317617	0.0212179863850878
chr1:74803175:74805175	  TES	  Wnt10a	1.2781555512035	1.886747005444	0.384587799053861	0.016484694486832
chr1:75219094:75221094	  TES	  A630095N17Rik	1.2408300723575	1.817286900917	0.377001163524661	0.043034744740012
chr1:75244692:75246692	  TES	  Dnajb2	1.4707474199925	3.57895192982	0.83498218954591	0.0481556716768874
chr1:75431306:75433306	  TES	  Speg	1.727263432765	2.42476330362	0.335980433238869	0.0379734566705741
chr1:75431304:75433304	  TES	  Speg	1.727263432765	2.42476330362	0.335980433238869	0.0379734566705741
chr1:75484693:75486693	  TES	  Tmem198	1.23496345847	2.52622277152	0.686623439570251	0.0469535707024205
chr1:85930756:85932756	  TES	  4933407L21Rik	1.340837068646	3.15625919622	0.807375257566604	0.00549116922503565
chr1:87097001:87099001	  TES	  Alpi	1.480296622174	2.04587736656	0.320790038264141	0.0378532030086633
chr1:120342174:120344174	  TES	  C1ql2	1.383365244188	1.7961290855165	0.259641187261914	0.00832615861255437
chr1:135367065:135369065	  TES	  Lmod1	1.340519533894	2.10258922919	0.442663736601462	0.0275860345880414
chr1:153696665:153698665	  TES	  Rgs8	1.4474149396265	2.34651134097	0.473966194831883	0.0160800465866907
chr1:153744468:153746468	  TES	  Rgs16	1.1816547707935	1.914642735306	0.473460940409352	0.00221703592299906
chr1:155586794:155588794	  TES	  Acbd6	1.8852703122085	3.550644436	0.612730037512216	0.00414883731331381
