location	feature	gene	median_WT	median_KO	rratio	pvals
1:4291845:4408241	  gene	  Rp1	1.75	1.9	0.0821917808219178	0.000351003134719096
1:4291845:4408241	  gene	  Rp1	1.86363636363636	1.93773946360153	0.038987515748482	0.00968812611012884
1:4291845:4408241	  gene	  Rp1	1.84615384615385	2	0.0800000000000002	0.001678925414358
1:4774199:4784726	  gene	  Mrpl15	1.86038961038961	1.96296296296296	0.0536562352571159	0.00986301540163927
1:4808892:4845735	  gene	  Lypla1	1.88888888888889	2	0.0571428571428571	1.34706400394011e-05
1:4808892:4845735	  gene	  Lypla1	1.875	2	0.0645161290322581	0.000445948122000852
1:4808892:4845735	  gene	  Lypla1	1.86038961038961	1.95454545454546	0.0493617021276598	7.55478104404204e-06
1:4858693:4896909	  gene	  Tcea1	1.88194444444444	2	0.0608228980322002	6.43920962315901e-05
1:4858693:4896909	  gene	  Tcea1	1.91106719367589	2	0.0454775138959069	6.50670365249547e-06
1:4858693:4896909	  gene	  Tcea1	1.90909090909091	2	0.0465116279069767	0.00202555451709159
1:4858693:4896909	  gene	  Tcea1	1.87867647058824	2	0.062559241706161	0.00152362872372864
1:4858693:4896909	  gene	  Tcea1	1.89181286549708	2	0.0555972952667167	0.00451041644998206
1:4859327:4896909	  gene	  Tcea1	1.88888888888889	2	0.0571428571428571	1.73500819638778e-05
1:4859327:4896909	  gene	  Tcea1	1.91485507246377	2	0.0434983803794537	0.000401950222738123
1:4859327:4896909	  gene	  Tcea1	1.85714285714286	1.97826086956522	0.0631578947368423	0.00300524165195752
1:4859327:4896909	  gene	  Tcea1	1.89473684210526	2	0.0540540540540542	0.0170857532310021
1:4910575:5069285	  gene	  Rgs20	1.83771929824561	1.89473684210526	0.0305522914218564	5.75014795679439e-05
1:4910575:5069285	  gene	  Rgs20	1.87867647058824	1.96424010217114	0.0445305694062793	5.44650223830997e-07
1:4910575:5069285	  gene	  Rgs20	1.85714285714286	2	0.0740740740740742	9.29910395086593e-06
1:4910575:5069285	  gene	  Rgs20	1.73993558776168	1.88888888888889	0.0820945196361216	0.000733766247555974
1:4910575:5069285	  gene	  Rgs20	1.89473684210526	2	0.0540540540540542	2.80752293480891e-07
