name_comb,median_WT,median_KO,rratio,pvals
"1:4489927:4491927:-:NM_011441||6(4490527, 4490727]:0||TES:1000:1000||Sox17:-:4490927:4497354||4490612, 4490642, 4490643, 4490727, 4490787, 4490812, 4490813, 4490904, 4490905, 4491084, 4491101, 4491102, 4491371, 4491372, 4491376, 4491377, 4491424, 4491643, 4491747, 4491784, 4491785, 4491808||KO1.me_vs_WT2.me||1:4489927:4491927:-:NM_011441||6(4490527, 4490727]:0||TES:1000:1000||Sox17:-:4490927:4497354||4490612, 4490642, 4490643, 4490727, 4490787, 4490812, 4490813, 4490904, 4490905, 4491084, 4491101, 4491102, 4491371, 4491372, 4491376, 4491377, 4491424, 4491643, 4491747, 4491784, 4491785, 4491808||",1.1833333333333336,1.0627450980392157,-0.10737669140113508,0.012312471320354682
"1:4772199:4774199:-:NM_001177658||6(4772199, 4772399]:0||TES:1000:1000||Mrpl15:-:4773199:4785726||4772202, 4772271, 4772272, 4772296, 4772688, 4772845, 4773004, 4773144, 4773493, 4773494, 4773530, 4773847, 4773851, 4774090, 4774144, 4774195, 4774196||KO1.me_vs_WT2.me||1:4772199:4774199:-:NM_001177658||6(4772199, 4772399]:0||TES:1000:1000||Mrpl15:-:4773199:4785726||4772202, 4772271, 4772272, 4772296, 4772688, 4772845, 4773004, 4773144, 4773493, 4773494, 4773530, 4773847, 4773851, 4774090, 4774144, 4774195, 4774196||",1.9090909090909087,1.8125,-0.051908396946564926,0.020594189616093512
"1:4896909:4898909:+:NM_011541&NM_001159751||9(4897509, 4897709]:0||TES:1000:1000||Tcea1:+:4857693&4858327:4897909||4897553, 4897604, 4897608, 4897609, 4898048, 4898049, 4898053, 4898186, 4898250, 4898265, 4898266, 4898466, 4898472||KO1.me_vs_WT2.me||1:4896909:4898909:+:NM_011541&NM_001159751||7(4897509, 4897709]:0||TES:1000:1000||Tcea1:+:4857693&4858327:4897909||4897553, 4897609, 4898048, 4898049, 4898053, 4898186, 4898250, 4898265, 4898266, 4898466, 4898472||",1.954545454545455,1.769230769230769,-0.09953051643192527,0.004181807225383834
"1:6859940:6861940:+:NM_001244693&NM_173868||8(6860140, 6860340]:0||TES:1000:1000||St18:+:6487230&6730050:6860940||6860266, 6860267, 6860275, 6860296, 6861421, 6861422, 6861463, 6861464, 6861488, 6861489, 6861517, 6861854, 6861889, 6861890||KO1.me_vs_WT2.me||1:6859940:6861940:+:NM_001244693&NM_173868||8(6860140, 6860340]:0||TES:1000:1000||St18:+:6487230&6730050:6860940||6860266, 6860267, 6860275, 6860296, 6861421, 6861422, 6861463, 6861464, 6861488, 6861489, 6861517, 6861889||",1.8366666666666664,1.722007722007722,-0.06443913218014585,0.0075169954596792906
"1:9546455:9548455:+:NM_021511||8(9546455, 9546655]:0||TES:1000:1000||Rrs1:+:9545407:9547455||9546482, 9546498, 9546506, 9546593, 9546622, 9546680, 9546681, 9546726, 9546757, 9546871, 9546872, 9546947, 9546948, 9547029, 9547920, 9548111, 9548196, 9548197, 9548199, 9548228, 9548399, 9548410, 9548420||KO1.me_vs_WT2.me||1:9546455:9548455:+:NM_021511||8(9546455, 9546655]:0||TES:1000:1000||Rrs1:+:9545407:9547455||9546482, 9546498, 9546506, 9546593, 9546622, 9546680, 9546681, 9546726, 9546757, 9546871, 9546872, 9546947, 9546948, 9547029, 9547920, 9548111, 9548196, 9548197, 9548199, 9548228, 9548399, 9548410, 9548420||",1.2105263157894741,1.0,-0.19047619047619066,0.023963339067982
"1:9770256:9772256:+:NR_040462||6(9770256, 9770456]:0||TES:1000:1000||1700034P13Rik:+:9747647:9771256||9770302, 9770354, 9770389, 9770662, 9770704, 9770705, 9770745, 9770839, 9771667, 9771729, 9771735, 9771736, 9772050, 9772055, 9772056||KO1.me_vs_WT2.me||1:9770256:9772256:+:NR_040462||6(9770256, 9770456]:0||TES:1000:1000||1700034P13Rik:+:9747647:9771256||9770302, 9770354, 9770389, 9770662, 9770704, 9770705, 9770745, 9770839, 9771667, 9771729, 9771735, 9771736, 9772050, 9772055, 9772056||",1.8095238095238102,1.7222222222222219,-0.04943820224719134,0.007624772048560836
"1:9901568:9903568:+:NM_177547&NM_001037759||6(9901568, 9901768]:0||TES:1000:1000||Sgk3:+:9798129&9848280:9902568||9901702, 9901703, 9901729, 9901817, 9901821, 9901835, 9901925, 9902024, 9902063, 9902080, 9902949, 9902955, 9902956, 9903224, 9903225, 9903317||KO1.me_vs_WT2.me||1:9901568:9903568:+:NM_177547&NM_001037759||6(9901568, 9901768]:0||TES:1000:1000||Sgk3:+:9798129&9848280:9902568||9901702, 9901703, 9901729, 9901817, 9901821, 9901835, 9901925, 9902024, 9902063, 9902080, 9902949, 9902955, 9902956||",1.9444444444444442,1.85,-0.04978038067349898,0.013948993048602696
"1:12859372:12861372:+:NM_001198566&NM_172294||12(12859372, 12859572]:0||TES:1000:1000||Sulf1:+:12692429&12718544:12860372||12859451, 12859478, 12859495, 12859504, 12859505, 12859535, 12859536, 12859608, 12859609, 12860277, 12860280, 12860374, 12860375, 12860401, 12860402, 12860420, 12860421, 12860492, 12860511, 12860617, 12860638, 12860737, 12861197, 12861198, 12861358||KO1.me_vs_WT2.me||1:12859372:12861372:+:NM_001198566&NM_172294||12(12859372, 12859572]:0||TES:1000:1000||Sulf1:+:12692429&12718544:12860372||12859451, 12859478, 12859495, 12859504, 12859505, 12859535, 12859536, 12859608, 12859609, 12860277, 12860280, 12860374, 12860375, 12860401, 12860402, 12860420, 12860421, 12860492, 12860511, 12860617, 12860638, 12860737, 12861197, 12861198, 12861358||",1.875,1.7241379310344829,-0.08383233532934124,0.001868030487954439
"1:12865549:12867549:-:NM_172841||4(12865549, 12865749]:0||TES:1000:1000||Slco5a1:-:12866549:12991135||12865596, 12865597, 12865604, 12865605, 12865758, 12865759, 12865923, 12866057, 12866153, 12866154, 12866196, 12866197, 12866207, 12866208, 12866230, 12866248, 12866249, 12866997, 12866999, 12867000, 12867116, 12867146||KO1.me_vs_WT2.me||1:12865549:12867549:-:NM_172841||4(12865749, 12865949]:0||TES:1000:1000||Slco5a1:-:12866549:12991135||12865758, 12865759, 12865923, 12866057, 12866153, 12866154, 12866196, 12866197, 12866207, 12866208, 12866230, 12866248, 12866249, 12866997, 12866999, 12867000, 12867116, 12867146||",1.869565217391304,1.7947368421052632,-0.04084181602448015,0.021712968219868845
"1:13112427:13114427:-:NM_001081209||4(13112827, 13113027]:0||TES:1000:1000||Prdm14:-:13113427:13127163||13112876, 13112920, 13113882, 13113883, 13113911, 13113912, 13113958, 13113981, 13113982, 13113984, 13113986, 13114006, 13114023, 13114194, 13114195, 13114225, 13114343, 13114363, 13114364, 13114366, 13114371, 13114380||KO1.me_vs_WT2.me||1:13112427:13114427:-:NM_001081209||4(13112827, 13113027]:0||TES:1000:1000||Prdm14:-:13113427:13127163||13112876, 13112920, 13113882, 13113883, 13113911, 13113912, 13113958, 13113981, 13113982, 13113984, 13113986, 13114006, 13114023, 13114194, 13114195, 13114225, 13114343, 13114363, 13114364, 13114366, 13114371, 13114380||",1.9864864864864864,1.8819444444444449,-0.05404880888845747,0.00027519023313512543
