gene	mean_KO	mean_WT	mean_dif	mean_pval	feature	location
0610005C13Rik	0	0.0600000000000001	-0.0600000000000001	6.99719247986232e-10	TES	7:45566794:45568794
0610031O16Rik	0	0.0700000000000001	-0.0700000000000001	1.32953247332183e-05	TES	3:138209716:138211716
0610040F04Rik	0	0.0600000000000001	-0.0600000000000001	2.54147238674924e-08	TES	6:108576035:108578035
0610043K17Rik	0	0.0600000000000001	-0.0600000000000001	4.97688834323665e-80	gene	4:101354782:101398185
1110002L01Rik	0	0.0625	-0.0625	1.04923961915961e-07	TSS	12:3425747:3427747
1110007C09Rik	0	0.0625	-0.0625	1.52596632450946e-06	TES	13:49201950:49203950
1110008L16Rik	0	0.0600000000000001	-0.0600000000000001	5.22654529167156e-11	TSS	12:55301636:55303636
1110008P14Rik	0	0.0600000000000001	-0.0600000000000001	1.05388920834239e-10	TES	2:32378100:32380100
1110017D15Rik	0	0.0725000000000002	-0.0725000000000002	0.00796445347425068	TSS	4:41506764:41508764
1110028F18Rik	0	0.0600000000000001	-0.0600000000000001	0.00694944751010466	TSS	8:106586142:106588142
1110046J04Rik	0	0.0600000000000001	-0.0600000000000001	7.3736444343703e-14	TES	13:33959181:33961181
1110059E24Rik	0	0.0600000000000001	-0.0600000000000001	5.13245037118252e-124	gene	19:21598312:21651791
1190002F15Rik	0	0.0600000000000001	-0.0600000000000001	2.59663698373172e-25	gene	6:134930091:134950718
1190002N15Rik	0	0.0600000000000001	-0.0600000000000001	2.25484556803649e-29	gene	9:94518863:94537081
1200014J11Rik	0	0.0600000000000001	-0.0600000000000001	1.07115341548803e-07	TES	11:73082579:73084579
1300017J02Rik	0	0.0625	-0.0625	1.87774381999129e-07	TES	9:103249529:103251529
1500009L16Rik	0	0.0600000000000001	-0.0600000000000001	3.04465813713003e-105	gene	10:83723864:83761762
1500012F01Rik	0	0.0600000000000001	-0.0600000000000001	1.97928582521787e-09	gene	2:167063933:167064862
1500012K07Rik	0	0.0600000000000001	-0.0600000000000001	8.3484135841072e-46	gene	7:75309701:75330419
1500015O10Rik	0	0.0600000000000001	-0.0600000000000001	1.59215750556394e-10	TES	1:43741564:43743564
1600002D24Rik	0	0.0600000000000001	-0.0600000000000001	4.88148369372451e-06	TSS	16:95928077:95930077
1600015I10Rik	0	0.0600000000000001	-0.0600000000000001	3.96800377200147e-11	TES	6:48932687:48934687
1600027J07Rik	0	0.0600000000000001	-0.0600000000000001	1.80592432684903e-09	gene	8:103344877:103346534
1700001C19Rik	0	0.0600000000000001	-0.0600000000000001	9.20232613564736e-07	TES	17:47411733:47413733
1700001J03Rik	0	0.0600000000000001	-0.0600000000000001	7.99282862905427e-14	TSS	5:146184304:146186304
